raw_SMILES,reaxys_id,SMILES,cas_number
COC(=O)C1=C(N)C(I)=CC(Br)=C1,14504362,COC(=O)c1cc(Br)cc(I)c1N,289039-83-4
COC1=C(Br)C=CC=C1C#N,14513673,COc1c(Br)cccc1C#N,874472-98-7
NC1=CC(Br)=CC=C1N1C=CC=C1,14565955,Nc1cc(Br)ccc1-n1cccc1,896429-82-6
CN(C)C(=O)C1=CC=C(Br)C=C1Cl,14571566,CN(C)C(=O)c1ccc(Br)cc1Cl,893420-19-4
C\C(=N/S(=O)C(C)(C)C)C1=CC(Br)=CC=C1,15423694,C/C(=N\S(=O)C(C)(C)C)c1cccc(Br)c1,0
BrC1=CC(C(=O)OCC2=CC=CC=C2)=C(OCC2=CC=CC=C2)C=C1,15569866,O=C(OCc1ccccc1)c1cc(Br)ccc1OCc1ccccc1,850350-09-3
CCC1=CC=C(C=C1)C(=O)C1=CC(Br)=C(C=C1Cl)C(=O)OC,15590088,CCc1ccc(C(=O)c2cc(Br)c(C(=O)OC)cc2Cl)cc1,1061314-05-3
CC(C)(C)OC(=O)N1CC(C1)C(=O)C1=CC=C(Br)C=C1,15608887,CC(C)(C)OC(=O)N1CC(C(=O)c2ccc(Br)cc2)C1,960402-24-8
FC1=C(F)C(OCC2=CC=CC=C2)=CC(Br)=C1,18404926,Fc1cc(Br)cc(OCc2ccccc2)c1F,1035155-54-4
CC[C@@H](C=O)[C@H](CN(=O)=O)C1=CC=C(Br)C=C1,18613928,CC[C@@H](C=O)[C@H](C[N+](=O)[O-])c1ccc(Br)cc1,1046494-39-6
NC1=C(C#C)C(Br)=CC(=C1)C(F)(F)F,18934681,C#Cc1c(N)cc(C(F)(F)F)cc1Br,1100215-58-4
COC(=O)CC1=CC(O)=CC=C1Br,19011958,COC(=O)Cc1cc(O)ccc1Br,1069115-25-8
CC(=O)C(=[N]#N)C1=CC=C(Br)C=C1,19126006,CC(=O)C(=[N+]=[N-])c1ccc(Br)cc1,1076238-91-9
COC1=C(CN)C=C(Br)C=C1,19168419,COc1ccc(Br)cc1CN,166530-78-5
OCC1=C(O)C=C(Br)C=C1,19318795,OCc1ccc(Br)cc1O,170434-11-4
COC1=CC=C(CN(CC2=CC=C(OC)C=C2)S(=O)(=O)C2=CC(Br)=CC=C2)C=C1,19372631,COc1ccc(CN(Cc2ccc(OC)cc2)S(=O)(=O)c2cccc(Br)c2)cc1,1020743-37-6
COC(=O)C1=C(CBr)C(Br)=CC(F)=C1,19636823,COC(=O)c1cc(F)cc(Br)c1CBr,1187318-54-2
COC(=O)C1=C(OCC2=CC=CC=C2)C=C(OCC2=CC=CC=C2)C(Br)=C1,19870584,COC(=O)c1cc(Br)c(OCc2ccccc2)cc1OCc1ccccc1,958253-44-6
COC1=C(Br)C=C(C(C=O)=C1)N(=O)=O,19897497,COc1cc(C=O)c([N+](=O)[O-])cc1Br,1196664-96-6
CN(CC1=CC=CC=C1Br)C(=O)OC(C)(C)C,20266084,CN(Cc1ccccc1Br)C(=O)OC(C)(C)C,954238-61-0
NC1=C(Br)C(F)=CC=C1N(=O)=O,20314696,Nc1c([N+](=O)[O-])ccc(F)c1Br,1218764-80-7
CC1=C(C=C(C=C1Br)N(=O)=O)C(F)(F)F,20326896,Cc1c(Br)cc([N+](=O)[O-])cc1C(F)(F)F,1219948-34-1
COC(=O)C1(CCC1)C1=CC=C(Br)C=C1,20475406,COC(=O)C1(c2ccc(Br)cc2)CCC1,1236357-65-5
CN(C)CC1=CC(Br)=CC(=C1)C(F)(F)F,20480756,CN(C)Cc1cc(Br)cc(C(F)(F)F)c1,1237535-89-5
NC1=CC=C(Br)C=C1NCC1=CC=CC=C1,20536091,Nc1ccc(Br)cc1NCc1ccccc1,1162697-02-0
COC1=CC(Br)=CC(N)=C1C,20609128,COc1cc(Br)cc(N)c1C,1082040-45-6
BrC1=CC=C(C=C1)N1N=CC2=CN=CN=C12,20645600,Brc1ccc(-n2ncc3cncnc32)cc1,1235034-86-2
BrC1=C(C=O)C=CC(OC2=CC=CC=C2)=C1,20693690,O=Cc1ccc(Oc2ccccc2)cc1Br,1196474-92-6
NC1(CCC1)C1=CC=C(Br)C=C1,20723527,NC1(c2ccc(Br)cc2)CCC1,1094218-30-0
